year,date,tournament_id,tournament_name,match_name,stage,home_team,away_team,home_team_code,away_team_code,home_goals,away_goals,score,result,home_team_win,away_team_win,draw,extra_time,penalty_shootout,score_penalties,stadium,stadium_id,stadium_name,city,host_country,host_team,attendance,match_time,referee,notes
2014,2014-06-20,WC-2014,2014 FIFA World Cup,Switzerland v France,Group stage,Switzerland,France,CHE,FRA,2,5,2-5,away team win,0,1,no,no,no,0-0,Arena Fonte Nova,S-021,Arena Fonte Nova,Salvador,Brazil,0.0,51003,16:00,Björn Kuipers,
2014,2014-06-21,WC-2014,2014 FIFA World Cup,Argentina v Iran,Group stage,Argentina,Iran,ARG,IRN,1,0,1-0,home team win,1,0,no,no,no,0-0,Estádio Mineirão,S-008,Estádio Mineirão,Belo Horizonte,Brazil,0.0,,13:00,,
2014,2014-06-21,WC-2014,2014 FIFA World Cup,Germany v Ghana,Group stage,Germany,Ghana,DEU,GHA,2,2,2-2,draw,0,0,yes,no,no,0-0,Estádio Castelão,S-013,Estádio Castelão,Fortaleza,Brazil,0.0,59621,16:00,Sandro Ricci,
2014,2014-06-21,WC-2014,2014 FIFA World Cup,Nigeria v Bosnia and Herzegovina,Group stage,Nigeria,Bosnia and Herzegovina,NGA,BIH,1,0,1-0,home team win,1,0,no,no,no,0-0,Arena Pantanal,S-010,Arena Pantanal,Cuiabá,Brazil,0.0,40499,18:00,Peter O'Leary,
2014,2014-06-22,WC-2014,2014 FIFA World Cup,Belgium v Russia,Group stage,Belgium,Russia,BEL,RUS,1,0,1-0,home team win,1,0,no,no,no,0-0,Estádio do Maracanã,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,0.0,73819,13:00,Felix Brych,
2014,2014-06-22,WC-2014,2014 FIFA World Cup,South Korea v Algeria,Group stage,South Korea,Algeria,KOR,DZA,2,4,2-4,away team win,0,1,no,no,no,0-0,Estádio Beira-Rio,S-016,Estádio Beira-Rio,Porto Alegre,Brazil,0.0,42732,16:00,Wilmar Roldán,
2014,2014-06-22,WC-2014,2014 FIFA World Cup,United States v Portugal,Group stage,United States,Portugal,USA,PRT,2,2,2-2,draw,0,0,yes,no,no,0-0,Arena da Amazônia,S-014,Arena da Amazônia,Manaus,Brazil,0.0,40123,18:00,Néstor Pitana,
2014,2014-06-23,WC-2014,2014 FIFA World Cup,Australia v Spain,Group stage,Australia,Spain,AUS,ESP,0,3,0-3,away team win,0,1,no,no,no,0-0,Arena da Baixada,S-011,Arena da Baixada,Curitiba,Brazil,0.0,39375,13:00,Nawaf Shukralla,
2014,2014-06-23,WC-2014,2014 FIFA World Cup,Croatia v Mexico,Group stage,Croatia,Mexico,HRV,MEX,1,3,1-3,away team win,0,1,no,no,no,0-0,Arena Pernambuco,S-018,Arena Pernambuco,Recife,Brazil,0.0,41212,17:00,Ravshan Irmatov,
2014,2014-06-23,WC-2014,2014 FIFA World Cup,Netherlands v Chile,Group stage,Netherlands,Chile,NLD,CHL,2,0,2-0,home team win,1,0,no,no,no,0-0,Arena Corinthians,S-022,Arena Corinthians,São Paulo,Brazil,0.0,62996,13:00,Bakary Papa Gassama,
2014,2014-06-24,WC-2014,2014 FIFA World Cup,Costa Rica v England,Group stage,Costa Rica,England,CRI,ENG,0,0,0-0,draw,0,0,yes,no,no,0-0,Estádio Mineirão,S-008,Estádio Mineirão,Belo Horizonte,Brazil,0.0,57823,13:00,Djamel Haïmoudi,
2014,2014-06-24,WC-2014,2014 FIFA World Cup,Greece v Ivory Coast,Group stage,Greece,Ivory Coast,GRC,CIV,2,1,2-1,home team win,1,0,no,no,no,0-0,Estádio Castelão,S-013,Estádio Castelão,Fortaleza,Brazil,0.0,,17:00,,
2014,2014-06-24,WC-2014,2014 FIFA World Cup,Italy v Uruguay,Group stage,Italy,Uruguay,ITA,URY,0,1,0-1,away team win,0,1,no,no,no,0-0,Arena das Dunas,S-015,Arena das Dunas,Natal,Brazil,0.0,39706,13:00,Marco Antonio Rodríguez,
2014,2014-06-24,WC-2014,2014 FIFA World Cup,Japan v Colombia,Group stage,Japan,Colombia,JPN,COL,1,4,1-4,away team win,0,1,no,no,no,0-0,Arena Pantanal,S-010,Arena Pantanal,Cuiabá,Brazil,0.0,40340,16:00,Pedro Proença,
2014,2014-06-25,WC-2014,2014 FIFA World Cup,Bosnia and Herzegovina v Iran,Group stage,Bosnia and Herzegovina,Iran,BIH,IRN,3,1,3-1,home team win,1,0,no,no,no,0-0,Arena Fonte Nova,S-021,Arena Fonte Nova,Salvador,Brazil,0.0,,13:00,,
2014,2014-06-25,WC-2014,2014 FIFA World Cup,Ecuador v France,Group stage,Ecuador,France,ECU,FRA,0,0,0-0,draw,0,0,yes,no,no,0-0,Estádio do Maracanã,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,0.0,73749,17:00,Noumandiez Doué,
2014,2014-06-25,WC-2014,2014 FIFA World Cup,Honduras v Switzerland,Group stage,Honduras,Switzerland,HND,CHE,0,3,0-3,away team win,0,1,no,no,no,0-0,Arena da Amazônia,S-014,Arena da Amazônia,Manaus,Brazil,0.0,40322,16:00,Néstor Pitana,
2014,2014-06-25,WC-2014,2014 FIFA World Cup,Nigeria v Argentina,Group stage,Nigeria,Argentina,NGA,ARG,2,3,2-3,away team win,0,1,no,no,no,0-0,Estádio Beira-Rio,S-016,Estádio Beira-Rio,Porto Alegre,Brazil,0.0,43285,13:00,Nicola Rizzoli,
2014,2014-06-26,WC-2014,2014 FIFA World Cup,Algeria v Russia,Group stage,Algeria,Russia,DZA,RUS,1,1,1-1,draw,0,0,yes,no,no,0-0,Arena da Baixada,S-011,Arena da Baixada,Curitiba,Brazil,0.0,39311,17:00,Cüneyt Çakιr,
2014,2014-06-26,WC-2014,2014 FIFA World Cup,Portugal v Ghana,Group stage,Portugal,Ghana,PRT,GHA,2,1,2-1,home team win,1,0,no,no,no,0-0,Estádio Nacional,S-009,Estádio Nacional,Brasília,Brazil,0.0,67540,13:00,Nawaf Shukralla,
2014,2014-06-26,WC-2014,2014 FIFA World Cup,South Korea v Belgium,Group stage,South Korea,Belgium,KOR,BEL,0,1,0-1,away team win,0,1,no,no,no,0-0,Arena Corinthians,S-022,Arena Corinthians,São Paulo,Brazil,0.0,61397,17:00,Benjamin Williams,
2014,2014-06-26,WC-2014,2014 FIFA World Cup,United States v Germany,Group stage,United States,Germany,USA,DEU,0,1,0-1,away team win,0,1,no,no,no,0-0,Arena Pernambuco,S-018,Arena Pernambuco,Recife,Brazil,0.0,41876,13:00,Ravshan Irmatov,
2014,2014-06-28,WC-2014,2014 FIFA World Cup,Brazil v Chile,Round of 16,Brazil,Chile,BRA,CHL,1,1,1-1,home team win,1,0,no,yes,yes,3-2,Estádio Mineirão,S-008,Estádio Mineirão,Belo Horizonte,Brazil,1.0,57714,13:00,Howard Webb,Brazil won on penalty kicks following extra time
2014,2014-06-28,WC-2014,2014 FIFA World Cup,Colombia v Uruguay,Round of 16,Colombia,Uruguay,COL,URY,2,0,2-0,home team win,1,0,no,no,no,0-0,Estádio do Maracanã,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,0.0,73804,17:00,Björn Kuipers,
2014,2014-06-29,WC-2014,2014 FIFA World Cup,Costa Rica v Greece,Round of 16,Costa Rica,Greece,CRI,GRC,1,1,1-1,home team win,1,0,no,yes,yes,5-3,Arena Pernambuco,S-018,Arena Pernambuco,Recife,Brazil,0.0,41242,17:00,Benjamin Williams,Costa Rica won on penalty kicks following extra time
2014,2014-06-29,WC-2014,2014 FIFA World Cup,Netherlands v Mexico,Round of 16,Netherlands,Mexico,NLD,MEX,2,1,2-1,home team win,1,0,no,no,no,0-0,Estádio Castelão,S-013,Estádio Castelão,Fortaleza,Brazil,0.0,58817,13:00,Pedro Proença,
2014,2014-06-30,WC-2014,2014 FIFA World Cup,France v Nigeria,Round of 16,France,Nigeria,FRA,NGA,2,0,2-0,home team win,1,0,no,no,no,0-0,Estádio Nacional,S-009,Estádio Nacional,Brasília,Brazil,0.0,67882,13:00,Mark Geiger,
2014,2014-06-30,WC-2014,2014 FIFA World Cup,Germany v Algeria,Round of 16,Germany,Algeria,DEU,DZA,2,1,2-1,home team win,1,0,no,yes,no,0-0,Estádio Beira-Rio,S-016,Estádio Beira-Rio,Porto Alegre,Brazil,0.0,43063,17:00,Sandro Ricci,Required Extra Time
2014,2014-07-01,WC-2014,2014 FIFA World Cup,Argentina v Switzerland,Round of 16,Argentina,Switzerland,ARG,CHE,1,0,1-0,home team win,1,0,no,yes,no,0-0,Arena Corinthians,S-022,Arena Corinthians,São Paulo,Brazil,0.0,63255,13:00,Jonas Eriksson,Required Extra Time
2014,2014-07-01,WC-2014,2014 FIFA World Cup,Belgium v United States,Round of 16,Belgium,United States,BEL,USA,2,1,2-1,home team win,1,0,no,yes,no,0-0,Arena Fonte Nova,S-021,Arena Fonte Nova,Salvador,Brazil,0.0,51227,17:00,Djamel Haïmoudi,Required Extra Time
2014,2014-07-04,WC-2014,2014 FIFA World Cup,Brazil v Colombia,Quarter-finals,Brazil,Colombia,BRA,COL,2,1,2-1,home team win,1,0,no,no,no,0-0,Estádio Castelão,S-013,Estádio Castelão,Fortaleza,Brazil,1.0,60342,17:00,Carlos Velasco,
2014,2014-07-04,WC-2014,2014 FIFA World Cup,France v Germany,Quarter-finals,France,Germany,FRA,DEU,0,1,0-1,away team win,0,1,no,no,no,0-0,Estádio do Maracanã,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,0.0,74240,13:00,Néstor Pitana,
2014,2014-07-05,WC-2014,2014 FIFA World Cup,Argentina v Belgium,Quarter-finals,Argentina,Belgium,ARG,BEL,1,0,1-0,home team win,1,0,no,no,no,0-0,Estádio Nacional,S-009,Estádio Nacional,Brasília,Brazil,0.0,68551,13:00,Nicola Rizzoli,
2014,2014-07-05,WC-2014,2014 FIFA World Cup,Netherlands v Costa Rica,Quarter-finals,Netherlands,Costa Rica,NLD,CRI,0,0,0-0,home team win,1,0,no,yes,yes,4-3,Arena Fonte Nova,S-021,Arena Fonte Nova,Salvador,Brazil,0.0,51179,17:00,Ravshan Irmatov,Netherlands won on penalty kicks following extra time
2014,2014-07-08,WC-2014,2014 FIFA World Cup,Brazil v Germany,Semi-finals,Brazil,Germany,BRA,DEU,1,7,1-7,away team win,0,1,no,no,no,0-0,Estádio Mineirão,S-008,Estádio Mineirão,Belo Horizonte,Brazil,1.0,58141,17:00,Marco Antonio Rodríguez,
2014,2014-07-09,WC-2014,2014 FIFA World Cup,Netherlands v Argentina,Semi-finals,Netherlands,Argentina,NLD,ARG,0,0,0-0,away team win,0,1,no,yes,yes,2-4,Arena Corinthians,S-022,Arena Corinthians,São Paulo,Brazil,0.0,63267,17:00,Cüneyt Çakιr,Argentina won on penalty kicks following extra time
2014,2014-07-12,WC-2014,2014 FIFA World Cup,Brazil v Netherlands,Third place,Brazil,Netherlands,BRA,NLD,0,3,0-3,away team win,0,1,no,no,no,0-0,Estádio Nacional,S-009,Estádio Nacional,Brasília,Brazil,1.0,68034,17:00,Djamel Haïmoudi,
2014,2014-07-13,WC-2014,2014 FIFA World Cup,Germany v Argentina,Final,Germany,Argentina,DEU,ARG,1,0,1-0,home team win,1,0,no,yes,no,0-0,Estádio do Maracanã,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,0.0,74738,16:00,Nicola Rizzoli,Required Extra Time
2018,2018-06-14,WC-2018,2018 FIFA World Cup,Russia v Saudi Arabia,Group stage,Russia,Saudi Arabia,RUS,SAU,5,0,5-0,home team win,1,0,no,no,no,0-0,Luzhniki Stadium,S-117,Luzhniki Stadium,Moscow,Russia,1.0,78011,18:00,Néstor Pitana,
2018,2018-06-15,WC-2018,2018 FIFA World Cup,Egypt v Uruguay,Group stage,Egypt,Uruguay,EGY,URY,0,1,0-1,away team win,0,1,no,no,no,0-0,Central Stadium,S-126,Central Stadium,Yekaterinburg,Russia,0.0,27015,17:00,Björn Kuipers,
2018,2018-06-15,WC-2018,2018 FIFA World Cup,Morocco v Iran,Group stage,Morocco,Iran,MAR,IRN,0,1,0-1,away team win,0,1,no,no,no,0-0,Krestovsky Stadium,S-121,Krestovsky Stadium,Saint Petersburg,Russia,0.0,,18:00,,
2018,2018-06-15,WC-2018,2018 FIFA World Cup,Portugal v Spain,Group stage,Portugal,Spain,PRT,ESP,3,3,3-3,draw,0,0,yes,no,no,0-0,Fisht Olympic Stadium,S-124,Fisht Olympic Stadium,Sochi,Russia,0.0,43866,21:00,Gianluca Rocchi,
2018,2018-06-16,WC-2018,2018 FIFA World Cup,Argentina v Iceland,Group stage,Argentina,Iceland,ARG,ISL,1,1,1-1,draw,0,0,yes,no,no,0-0,Otkritie Arena,S-118,Otkritie Arena,Moscow,Russia,0.0,44190,16:00,Szymon Marciniak,
2018,2018-06-16,WC-2018,2018 FIFA World Cup,Croatia v Nigeria,Group stage,Croatia,Nigeria,HRV,NGA,2,0,2-0,home team win,1,0,no,no,no,0-0,Kaliningrad Stadium,S-115,Kaliningrad Stadium,Kaliningrad,Russia,0.0,31136,21:00,Sandro Ricci,
2018,2018-06-16,WC-2018,2018 FIFA World Cup,France v Australia,Group stage,France,Australia,FRA,AUS,2,1,2-1,home team win,1,0,no,no,no,0-0,Kazan Arena,S-116,Kazan Arena,Kazan,Russia,0.0,41279,13:00,Andrés Cunha,
2018,2018-06-16,WC-2018,2018 FIFA World Cup,Peru v Denmark,Group stage,Peru,Denmark,PER,DNK,0,1,0-1,away team win,0,1,no,no,no,0-0,Mordovia Arena,S-123,Mordovia Arena,Saransk,Russia,0.0,40502,19:00,Bakary Papa Gassama,
2018,2018-06-17,WC-2018,2018 FIFA World Cup,Brazil v Switzerland,Group stage,Brazil,Switzerland,BRA,CHE,1,1,1-1,draw,0,0,yes,no,no,0-0,Rostov Arena,S-120,Rostov Arena,Rostov-on-Don,Russia,0.0,43109,21:00,César Ramos,
2018,2018-06-17,WC-2018,2018 FIFA World Cup,Costa Rica v Serbia,Group stage,Costa Rica,Serbia,CRI,SRB,0,1,0-1,away team win,0,1,no,no,no,0-0,Samara Arena,S-122,Samara Arena,Samara,Russia,0.0,41432,16:00,Malang Diédhiou,
2018,2018-06-17,WC-2018,2018 FIFA World Cup,Germany v Mexico,Group stage,Germany,Mexico,DEU,MEX,0,1,0-1,away team win,0,1,no,no,no,0-0,Luzhniki Stadium,S-117,Luzhniki Stadium,Moscow,Russia,0.0,78011,18:00,Alireza Faghani,
2018,2018-06-18,WC-2018,2018 FIFA World Cup,Belgium v Panama,Group stage,Belgium,Panama,BEL,PAN,3,0,3-0,home team win,1,0,no,no,no,0-0,Fisht Olympic Stadium,S-124,Fisht Olympic Stadium,Sochi,Russia,0.0,43257,18:00,Janny Sikazwe,
2018,2018-06-18,WC-2018,2018 FIFA World Cup,Sweden v South Korea,Group stage,Sweden,South Korea,SWE,KOR,1,0,1-0,home team win,1,0,no,no,no,0-0,Nizhny Novgorod Stadium,S-119,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,0.0,42300,15:00,Joel Aguilar,
2018,2018-06-18,WC-2018,2018 FIFA World Cup,Tunisia v England,Group stage,Tunisia,England,TUN,ENG,1,2,1-2,away team win,0,1,no,no,no,0-0,Volgograd Arena,S-125,Volgograd Arena,Volgograd,Russia,0.0,41064,21:00,Wilmar Roldán,
2018,2018-06-19,WC-2018,2018 FIFA World Cup,Colombia v Japan,Group stage,Colombia,Japan,COL,JPN,1,2,1-2,away team win,0,1,no,no,no,0-0,Mordovia Arena,S-123,Mordovia Arena,Saransk,Russia,0.0,40842,15:00,Damir Skomina,
2018,2018-06-19,WC-2018,2018 FIFA World Cup,Poland v Senegal,Group stage,Poland,Senegal,POL,SEN,1,2,1-2,away team win,0,1,no,no,no,0-0,Otkritie Arena,S-118,Otkritie Arena,Moscow,Russia,0.0,44190,18:00,Nawaf Shukralla,
2018,2018-06-19,WC-2018,2018 FIFA World Cup,Russia v Egypt,Group stage,Russia,Egypt,RUS,EGY,3,1,3-1,home team win,1,0,no,no,no,0-0,Krestovsky Stadium,S-121,Krestovsky Stadium,Saint Petersburg,Russia,1.0,64468,21:00,Enrique Cáceres,
2018,2018-06-20,WC-2018,2018 FIFA World Cup,Iran v Spain,Group stage,Iran,Spain,IRN,ESP,0,1,0-1,away team win,0,1,no,no,no,0-0,Kazan Arena,S-116,Kazan Arena,Kazan,Russia,0.0,,21:00,,
2018,2018-06-20,WC-2018,2018 FIFA World Cup,Portugal v Morocco,Group stage,Portugal,Morocco,PRT,MAR,1,0,1-0,home team win,1,0,no,no,no,0-0,Luzhniki Stadium,S-117,Luzhniki Stadium,Moscow,Russia,0.0,78011,15:00,Mark Geiger,
2018,2018-06-20,WC-2018,2018 FIFA World Cup,Uruguay v Saudi Arabia,Group stage,Uruguay,Saudi Arabia,URY,SAU,1,0,1-0,home team win,1,0,no,no,no,0-0,Rostov Arena,S-120,Rostov Arena,Rostov-on-Don,Russia,0.0,42678,18:00,Clément Turpin,
2018,2018-06-21,WC-2018,2018 FIFA World Cup,Argentina v Croatia,Group stage,Argentina,Croatia,ARG,HRV,0,3,0-3,away team win,0,1,no,no,no,0-0,Nizhny Novgorod Stadium,S-119,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,0.0,43319,21:00,Ravshan Irmatov,
2018,2018-06-21,WC-2018,2018 FIFA World Cup,Denmark v Australia,Group stage,Denmark,Australia,DNK,AUS,1,1,1-1,draw,0,0,yes,no,no,0-0,Samara Arena,S-122,Samara Arena,Samara,Russia,0.0,40727,16:00,Antonio Matéu Lahoz,
2018,2018-06-21,WC-2018,2018 FIFA World Cup,France v Peru,Group stage,France,Peru,FRA,PER,1,0,1-0,home team win,1,0,no,no,no,0-0,Central Stadium,S-126,Central Stadium,Yekaterinburg,Russia,0.0,32789,20:00,Mohammed Abdulla Hassan,
2018,2018-06-22,WC-2018,2018 FIFA World Cup,Brazil v Costa Rica,Group stage,Brazil,Costa Rica,BRA,CRI,2,0,2-0,home team win,1,0,no,no,no,0-0,Krestovsky Stadium,S-121,Krestovsky Stadium,Saint Petersburg,Russia,0.0,64468,15:00,Björn Kuipers,
2018,2018-06-22,WC-2018,2018 FIFA World Cup,Nigeria v Iceland,Group stage,Nigeria,Iceland,NGA,ISL,2,0,2-0,home team win,1,0,no,no,no,0-0,Volgograd Arena,S-125,Volgograd Arena,Volgograd,Russia,0.0,40904,18:00,Matt Conger,
2018,2018-06-22,WC-2018,2018 FIFA World Cup,Serbia v Switzerland,Group stage,Serbia,Switzerland,SRB,CHE,1,2,1-2,away team win,0,1,no,no,no,0-0,Kaliningrad Stadium,S-115,Kaliningrad Stadium,Kaliningrad,Russia,0.0,33167,20:00,Felix Brych,
2018,2018-06-23,WC-2018,2018 FIFA World Cup,Belgium v Tunisia,Group stage,Belgium,Tunisia,BEL,TUN,5,2,5-2,home team win,1,0,no,no,no,0-0,Otkritie Arena,S-118,Otkritie Arena,Moscow,Russia,0.0,44190,15:00,Jair Marrufo,
2018,2018-06-23,WC-2018,2018 FIFA World Cup,Germany v Sweden,Group stage,Germany,Sweden,DEU,SWE,2,1,2-1,home team win,1,0,no,no,no,0-0,Fisht Olympic Stadium,S-124,Fisht Olympic Stadium,Sochi,Russia,0.0,44287,21:00,Szymon Marciniak,
2018,2018-06-23,WC-2018,2018 FIFA World Cup,South Korea v Mexico,Group stage,South Korea,Mexico,KOR,MEX,1,2,1-2,away team win,0,1,no,no,no,0-0,Rostov Arena,S-120,Rostov Arena,Rostov-on-Don,Russia,0.0,43472,18:00,Milorad Mažić,
2018,2018-06-24,WC-2018,2018 FIFA World Cup,England v Panama,Group stage,England,Panama,ENG,PAN,6,1,6-1,home team win,1,0,no,no,no,0-0,Nizhny Novgorod Stadium,S-119,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,0.0,43319,15:00,Gehad Grisha,
2018,2018-06-24,WC-2018,2018 FIFA World Cup,Japan v Senegal,Group stage,Japan,Senegal,JPN,SEN,2,2,2-2,draw,0,0,yes,no,no,0-0,Central Stadium,S-126,Central Stadium,Yekaterinburg,Russia,0.0,32572,20:00,Gianluca Rocchi,
2018,2018-06-24,WC-2018,2018 FIFA World Cup,Poland v Colombia,Group stage,Poland,Colombia,POL,COL,0,3,0-3,away team win,0,1,no,no,no,0-0,Kazan Arena,S-116,Kazan Arena,Kazan,Russia,0.0,42873,21:00,César Arturo Ramos,
2018,2018-06-25,WC-2018,2018 FIFA World Cup,Iran v Portugal,Group stage,Iran,Portugal,IRN,PRT,1,1,1-1,draw,0,0,yes,no,no,0-0,Mordovia Arena,S-123,Mordovia Arena,Saransk,Russia,0.0,,21:00,,
2018,2018-06-25,WC-2018,2018 FIFA World Cup,Saudi Arabia v Egypt,Group stage,Saudi Arabia,Egypt,SAU,EGY,2,1,2-1,home team win,1,0,no,no,no,0-0,Volgograd Arena,S-125,Volgograd Arena,Volgograd,Russia,0.0,36823,17:00,Wilmar Roldán,
2018,2018-06-25,WC-2018,2018 FIFA World Cup,Spain v Morocco,Group stage,Spain,Morocco,ESP,MAR,2,2,2-2,draw,0,0,yes,no,no,0-0,Kaliningrad Stadium,S-115,Kaliningrad Stadium,Kaliningrad,Russia,0.0,33973,20:00,Ravshan Irmatov,
2018,2018-06-26,WC-2018,2018 FIFA World Cup,Australia v Peru,Group stage,Australia,Peru,AUS,PER,0,2,0-2,away team win,0,1,no,no,no,0-0,Fisht Olympic Stadium,S-124,Fisht Olympic Stadium,Sochi,Russia,0.0,44073,17:00,Sergey Karasev,
2018,2018-06-26,WC-2018,2018 FIFA World Cup,Denmark v France,Group stage,Denmark,France,DNK,FRA,0,0,0-0,draw,0,0,yes,no,no,0-0,Luzhniki Stadium,S-117,Luzhniki Stadium,Moscow,Russia,0.0,78011,17:00,Sandro Ricci,
2018,2018-06-26,WC-2018,2018 FIFA World Cup,Iceland v Croatia,Group stage,Iceland,Croatia,ISL,HRV,1,2,1-2,away team win,0,1,no,no,no,0-0,Rostov Arena,S-120,Rostov Arena,Rostov-on-Don,Russia,0.0,43472,21:00,Antonio Matéu Lahoz,
2018,2018-06-26,WC-2018,2018 FIFA World Cup,Nigeria v Argentina,Group stage,Nigeria,Argentina,NGA,ARG,1,2,1-2,away team win,0,1,no,no,no,0-0,Krestovsky Stadium,S-121,Krestovsky Stadium,Saint Petersburg,Russia,0.0,64468,21:00,Cüneyt Çakιr,
2018,2018-06-27,WC-2018,2018 FIFA World Cup,Mexico v Sweden,Group stage,Mexico,Sweden,MEX,SWE,0,3,0-3,away team win,0,1,no,no,no,0-0,Central Stadium,S-126,Central Stadium,Yekaterinburg,Russia,0.0,33061,19:00,Néstor Pitana,
2018,2018-06-27,WC-2018,2018 FIFA World Cup,Serbia v Brazil,Group stage,Serbia,Brazil,SRB,BRA,0,2,0-2,away team win,0,1,no,no,no,0-0,Otkritie Arena,S-118,Otkritie Arena,Moscow,Russia,0.0,44190,21:00,Alireza Faghani,
2018,2018-06-27,WC-2018,2018 FIFA World Cup,South Korea v Germany,Group stage,South Korea,Germany,KOR,DEU,2,0,2-0,home team win,1,0,no,no,no,0-0,Kazan Arena,S-116,Kazan Arena,Kazan,Russia,0.0,41835,17:00,Mark Geiger,
2018,2018-06-27,WC-2018,2018 FIFA World Cup,Switzerland v Costa Rica,Group stage,Switzerland,Costa Rica,CHE,CRI,2,2,2-2,draw,0,0,yes,no,no,0-0,Nizhny Novgorod Stadium,S-119,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,0.0,43319,21:00,Clément Turpin,
2018,2018-06-28,WC-2018,2018 FIFA World Cup,England v Belgium,Group stage,England,Belgium,ENG,BEL,0,1,0-1,away team win,0,1,no,no,no,0-0,Kaliningrad Stadium,S-115,Kaliningrad Stadium,Kaliningrad,Russia,0.0,33973,20:00,Damir Skomina,
2018,2018-06-28,WC-2018,2018 FIFA World Cup,Japan v Poland,Group stage,Japan,Poland,JPN,POL,0,1,0-1,away team win,0,1,no,no,no,0-0,Volgograd Arena,S-125,Volgograd Arena,Volgograd,Russia,0.0,42189,17:00,Janny Sikazwe,
2018,2018-06-28,WC-2018,2018 FIFA World Cup,Panama v Tunisia,Group stage,Panama,Tunisia,PAN,TUN,1,2,1-2,away team win,0,1,no,no,no,0-0,Mordovia Arena,S-123,Mordovia Arena,Saransk,Russia,0.0,37168,21:00,Nawaf Shukralla,
2018,2018-06-28,WC-2018,2018 FIFA World Cup,Senegal v Colombia,Group stage,Senegal,Colombia,SEN,COL,0,1,0-1,away team win,0,1,no,no,no,0-0,Samara Arena,S-122,Samara Arena,Samara,Russia,0.0,41970,18:00,Milorad Mažić,
2018,2018-06-30,WC-2018,2018 FIFA World Cup,France v Argentina,Round of 16,France,Argentina,FRA,ARG,4,3,4-3,home team win,1,0,no,no,no,0-0,Kazan Arena,S-116,Kazan Arena,Kazan,Russia,0.0,42873,17:00,Alireza Faghani,
2018,2018-06-30,WC-2018,2018 FIFA World Cup,Uruguay v Portugal,Round of 16,Uruguay,Portugal,URY,PRT,2,1,2-1,home team win,1,0,no,no,no,0-0,Fisht Olympic Stadium,S-124,Fisht Olympic Stadium,Sochi,Russia,0.0,44287,21:00,César Arturo Ramos,
2018,2018-07-01,WC-2018,2018 FIFA World Cup,Croatia v Denmark,Round of 16,Croatia,Denmark,HRV,DNK,1,1,1-1,home team win,1,0,no,yes,yes,3-2,Nizhny Novgorod Stadium,S-119,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,0.0,40851,21:00,Néstor Pitana,Croatia won on penalty kicks following extra time
2018,2018-07-02,WC-2018,2018 FIFA World Cup,Belgium v Japan,Round of 16,Belgium,Japan,BEL,JPN,3,2,3-2,home team win,1,0,no,no,no,0-0,Rostov Arena,S-120,Rostov Arena,Rostov-on-Don,Russia,0.0,41466,21:00,Malang Diédhiou,
2018,2018-07-02,WC-2018,2018 FIFA World Cup,Brazil v Mexico,Round of 16,Brazil,Mexico,BRA,MEX,2,0,2-0,home team win,1,0,no,no,no,0-0,Samara Arena,S-122,Samara Arena,Samara,Russia,0.0,41970,18:00,Gianluca Rocchi,
2018,2018-07-03,WC-2018,2018 FIFA World Cup,Colombia v England,Round of 16,Colombia,England,COL,ENG,1,1,1-1,away team win,0,1,no,yes,yes,3-4,Otkritie Arena,S-118,Otkritie Arena,Moscow,Russia,0.0,44190,21:00,Mark Geiger,England won on penalty kicks following extra time
2018,2018-07-03,WC-2018,2018 FIFA World Cup,Sweden v Switzerland,Round of 16,Sweden,Switzerland,SWE,CHE,1,0,1-0,home team win,1,0,no,no,no,0-0,Krestovsky Stadium,S-121,Krestovsky Stadium,Saint Petersburg,Russia,0.0,64042,17:00,Damir Skomina,
2018,2018-07-06,WC-2018,2018 FIFA World Cup,Brazil v Belgium,Quarter-finals,Brazil,Belgium,BRA,BEL,1,2,1-2,away team win,0,1,no,no,no,0-0,Kazan Arena,S-116,Kazan Arena,Kazan,Russia,0.0,42873,21:00,Milorad Mažić,
2018,2018-07-06,WC-2018,2018 FIFA World Cup,Uruguay v France,Quarter-finals,Uruguay,France,URY,FRA,0,2,0-2,away team win,0,1,no,no,no,0-0,Nizhny Novgorod Stadium,S-119,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,0.0,43319,17:00,Néstor Pitana,
2018,2018-07-07,WC-2018,2018 FIFA World Cup,Russia v Croatia,Quarter-finals,Russia,Croatia,RUS,HRV,2,2,2-2,away team win,0,1,no,yes,yes,3-4,Fisht Olympic Stadium,S-124,Fisht Olympic Stadium,Sochi,Russia,1.0,44287,21:00,Sandro Ricci,Croatia won on penalty kicks following extra time
